[1454389200] LOG ROTATION: DAILY
[1454389200] LOG VERSION: 2.0
[1454389200] CURRENT HOST STATE: ADAUTHDC1;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.39 ms
[1454389200] CURRENT HOST STATE: ADAUTHDC3;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.50 ms
[1454389200] CURRENT HOST STATE: ADCA1;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.51 ms
[1454389200] CURRENT HOST STATE: ADCA2;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.50 ms
[1454389200] CURRENT HOST STATE: ADDC1;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.46 ms
[1454389200] CURRENT HOST STATE: ADDC2;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.54 ms
[1454389200] CURRENT HOST STATE: ADDC3;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.60 ms
[1454389200] CURRENT HOST STATE: ADDC4;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.58 ms
[1454389200] CURRENT HOST STATE: ADDC5;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.62 ms
[1454389200] CURRENT HOST STATE: ADDC6;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.51 ms
[1454389200] CURRENT HOST STATE: ADDFS01;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.55 ms
[1454389200] CURRENT HOST STATE: ADWSUSCLIENTS;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.40 ms
[1454389200] CURRENT HOST STATE: ADWSUSSERVERS;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.40 ms
[1454389200] CURRENT HOST STATE: CASPER;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.57 ms
[1454389200] CURRENT HOST STATE: CSCFILESERV;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.40 ms
[1454389200] CURRENT HOST STATE: EMU-VALUE01;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.55 ms
[1454389200] CURRENT HOST STATE: EMUPRINTPS;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.64 ms
[1454389200] CURRENT HOST STATE: EMUSCRIPT;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.47 ms
[1454389200] CURRENT HOST STATE: EMUSQLEXPRESS;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.45 ms
[1454389200] CURRENT HOST STATE: HDBACKUPS;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.28 ms
[1454389200] CURRENT HOST STATE: IMAGES;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.34 ms
[1454389200] CURRENT HOST STATE: LANSWEEPER;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.55 ms
[1454389200] CURRENT HOST STATE: MBAM;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.65 ms
[1454389200] CURRENT HOST STATE: MBAMDB;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.56 ms
[1454389200] CURRENT HOST STATE: NETIDAD;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.48 ms
[1454389200] CURRENT HOST STATE: OFFICEKMS;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.46 ms
[1454389200] CURRENT HOST STATE: REFWIN;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.60 ms
[1454389200] CURRENT HOST STATE: alexanderpk;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.48 ms
[1454389200] CURRENT HOST STATE: crossroadspk;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.58 ms
[1454389200] CURRENT HOST STATE: eateriespk;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.94 ms
[1454389200] CURRENT HOST STATE: hallefirst1;DOWN;HARD;10;(Host check timed out after 30.00 seconds)
[1454389200] CURRENT HOST STATE: hallefirst2;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.51 ms
[1454389200] CURRENT HOST STATE: hallefirst3;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.55 ms
[1454389200] CURRENT HOST STATE: hallefirstcolor;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.40 ms
[1454389200] CURRENT HOST STATE: halleground1;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.57 ms
[1454389200] CURRENT HOST STATE: halleground2;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.56 ms
[1454389200] CURRENT HOST STATE: halleground3;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.52 ms
[1454389200] CURRENT HOST STATE: hallegroundcolor;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.43 ms
[1454389200] CURRENT HOST STATE: hallesecondsouth;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.53 ms
[1454389200] CURRENT HOST STATE: hallesouthcommons;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.44 ms
[1454389200] CURRENT HOST STATE: hallethirdnorth;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.40 ms
[1454389200] CURRENT HOST STATE: hallethirdsouth;DOWN;HARD;10;(Host check timed out after 30.00 seconds)
[1454389200] CURRENT HOST STATE: markjeffersonpk;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.63 ms
[1454389200] CURRENT HOST STATE: marshallpk;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.47 ms
[1454389200] CURRENT HOST STATE: mckennypk;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.52 ms
[1454389200] CURRENT HOST STATE: owen101lab1;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.66 ms
[1454389200] CURRENT HOST STATE: owen101lab2;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.59 ms
[1454389200] CURRENT HOST STATE: owen101lab3;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.61 ms
[1454389200] CURRENT HOST STATE: owen101labcolor;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.54 ms
[1454389200] CURRENT HOST STATE: porterpk;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.54 ms
[1454389200] CURRENT HOST STATE: prayharroldpk;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.68 ms
[1454389200] CURRENT HOST STATE: rackhampk;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.66 ms
[1454389200] CURRENT HOST STATE: rooseveltpk;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.54 ms
[1454389200] CURRENT HOST STATE: sillpk;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.45 ms
[1454389200] CURRENT HOST STATE: strongpk;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.49 ms
[1454389200] CURRENT HOST STATE: studentcenterpk;UP;HARD;1;PING OK - Packet loss = 0%, RTA = 0.60 ms
[1454389200] CURRENT SERVICE STATE: ADCA1;Service: User Profile;OK;HARD;1;ProfSvc: Started
[1454389200] CURRENT SERVICE STATE: ADCA1;Service: WMI;OK;HARD;1;Winmgmt: Started
[1454389200] CURRENT SERVICE STATE: ADCA1;Service: Windows Time;OK;HARD;1;W32Time: Started
[1454389200] CURRENT SERVICE STATE: ADCA1;Uptime;OK;HARD;1;System Uptime - 10 day(s) 5 hour(s) 34 minute(s)
[1454389200] CURRENT SERVICE STATE: ADCA2;C:\ Drive Space;OK;HARD;1;c:\ - total: 63.90 Gb - used: 37.81 Gb (59%) - free 26.09 Gb (41%)
[1454389200] CURRENT SERVICE STATE: ADCA2;CPU Load;OK;HARD;1;CPU Load 0% (5 min average)
[1454389200] CURRENT SERVICE STATE: ADCA2;Memory Usage;OK;HARD;1;Memory usage: total:7167.17 MB - used: 866.14 MB (12%) - free: 6301.03 MB (88%)
[1454389200] CURRENT SERVICE STATE: ADCA2;NSClient++ Version;OK;HARD;1;NSClient++ 0.4.4.15 2015-11-25
[1454389200] CURRENT SERVICE STATE: ADCA2;Service: DNS Client;OK;HARD;1;Dnscache: Started
[1454389200] CURRENT SERVICE STATE: ADCA2;Service: Firewall;OK;HARD;1;MpsSvc: Started
[1454389200] CURRENT SERVICE STATE: ADCA2;Service: Group Policy;OK;HARD;1;gpsvc: Started
[1454389200] CURRENT SERVICE STATE: ADCA2;Service: NetLogin;OK;HARD;1;Netlogon: Started
[1454389200] CURRENT SERVICE STATE: ADCA2;Service: RPC;OK;HARD;1;RpcSs: Started
[1454389200] CURRENT SERVICE STATE: ADCA2;Service: User Profile;OK;HARD;1;ProfSvc: Started
[1454389200] CURRENT SERVICE STATE: ADCA2;Service: WMI;OK;HARD;1;Winmgmt: Started
[1454389200] CURRENT SERVICE STATE: ADCA2;Service: Windows Time;OK;HARD;1;W32Time: Started
[1454389200] CURRENT SERVICE STATE: ADCA2;Uptime;OK;HARD;1;System Uptime - 10 day(s) 5 hour(s) 41 minute(s)
[1454389200] CURRENT SERVICE STATE: ADDC1;AD Replication;OK;HARD;1;OK: replication is up and running
[1454389200] CURRENT SERVICE STATE: ADDC1;C:\ Drive Space;OK;HARD;1;c:\ - total: 79.66 Gb - used: 11.16 Gb (14%) - free 68.49 Gb (86%)
[1454389200] CURRENT SERVICE STATE: ADDC1;CPU Load;OK;HARD;1;CPU Load 2% (5 min average)
[1454389200] CURRENT SERVICE STATE: ADDC1;Memory Usage;OK;HARD;1;Memory usage: total:20479.66 MB - used: 2337.02 MB (11%) - free: 18142.64 MB (89%)
[1454389200] CURRENT SERVICE STATE: ADDC1;NSClient++ Version;OK;HARD;1;NSClient++ 0.4.4.15 2015-11-25
[1454389200] CURRENT SERVICE STATE: ADDC1;Service: AD Domain Service;OK;HARD;1;NTDS: Started
[1454389200] CURRENT SERVICE STATE: ADDC1;Service: AD Web Service;OK;HARD;1;ADWS: Started
[1454389200] CURRENT SERVICE STATE: ADDC1;Service: DFS Namespace;OK;HARD;1;Dfs: Started
[1454389200] CURRENT SERVICE STATE: ADDC1;Service: DNS Client;OK;HARD;1;Dnscache: Started
[1454389200] CURRENT SERVICE STATE: ADDC1;Service: DNS Service;OK;HARD;1;DNS: Started
[1454389200] CURRENT SERVICE STATE: ADDC1;Service: Distributed File System Replication;OK;HARD;1;DFSR: Started
[1454389200] CURRENT SERVICE STATE: ADDC1;Service: Firewall;OK;HARD;1;MpsSvc: Started
[1454389200] CURRENT SERVICE STATE: ADDC1;Service: Group Policy;OK;HARD;1;gpsvc: Started
[1454389200] CURRENT SERVICE STATE: ADDC1;Service: Intersite Messaging;OK;HARD;1;IsmServ: Started
[1454389200] CURRENT SERVICE STATE: ADDC1;Service: Key Distribution Center;OK;HARD;1;KDC: Started
[1454389200] CURRENT SERVICE STATE: ADDC1;Service: NetLogin;OK;HARD;1;Netlogon: Started
[1454389200] CURRENT SERVICE STATE: ADDC1;Service: RPC;OK;HARD;1;RpcSs: Started
[1454389200] CURRENT SERVICE STATE: ADDC1;Service: Remote Management;OK;HARD;1;WinRM: Started
[1454389200] CURRENT SERVICE STATE: ADDC1;Service: User Profile;OK;HARD;1;ProfSvc: Started
[1454389200] CURRENT SERVICE STATE: ADDC1;Service: VMWare Tools;OK;HARD;1;VMTools: Started
[1454389200] CURRENT SERVICE STATE: ADDC1;Service: WMI;OK;HARD;1;Winmgmt: Started
[1454389200] CURRENT SERVICE STATE: ADDC1;Service: Windows Time;OK;HARD;1;W32Time: Started
[1454389200] CURRENT SERVICE STATE: ADDC1;Uptime;OK;HARD;1;System Uptime - 10 day(s) 5 hour(s) 46 minute(s)
[1454389200] CURRENT SERVICE STATE: ADDC2;AD Replication;OK;HARD;1;OK: replication is up and running
[1454389200] CURRENT SERVICE STATE: ADDC2;C:\ Drive Space;OK;HARD;1;c:\ - total: 79.66 Gb - used: 11.00 Gb (14%) - free 68.65 Gb (86%)
[1454389200] CURRENT SERVICE STATE: ADDC2;CPU Load;OK;HARD;1;CPU Load 0% (5 min average)
[1454389200] CURRENT SERVICE STATE: ADDC2;Memory Usage;OK;HARD;1;Memory usage: total:20479.66 MB - used: 2340.82 MB (11%) - free: 18138.84 MB (89%)
[1454389200] CURRENT SERVICE STATE: ADDC2;NSClient++ Version;OK;HARD;1;NSClient++ 0,4,1,73 2012-12-17
[1454389200] CURRENT SERVICE STATE: ADDC2;Service: AD Domain Service;OK;HARD;1;NTDS: Started
[1454389200] CURRENT SERVICE STATE: ADDC2;Service: AD Web Service;OK;HARD;1;ADWS: Started
[1454389200] CURRENT SERVICE STATE: ADDC2;Service: DFS Namespace;OK;HARD;1;Dfs: Started
[1454389200] CURRENT SERVICE STATE: ADDC2;Service: DNS Client;OK;HARD;1;Dnscache: Started
[1454389200] CURRENT SERVICE STATE: ADDC2;Service: DNS Service;OK;HARD;1;DNS: Started
[1454389200] CURRENT SERVICE STATE: ADDC2;Service: Distributed File System Replication;OK;HARD;1;DFSR: Started
[1454389200] CURRENT SERVICE STATE: ADDC2;Service: Firewall;OK;HARD;1;MpsSvc: Started
[1454389200] CURRENT SERVICE STATE: ADDC2;Service: Group Policy;OK;HARD;1;gpsvc: Started
[1454389200] CURRENT SERVICE STATE: ADDC2;Service: Intersite Messaging;OK;HARD;1;IsmServ: Started
[1454389200] CURRENT SERVICE STATE: ADDC2;Service: Key Distribution Center;OK;HARD;1;KDC: Started
[1454389200] CURRENT SERVICE STATE: ADDC2;Service: NetLogin;OK;HARD;1;Netlogon: Started
[1454389200] CURRENT SERVICE STATE: ADDC2;Service: RPC;OK;HARD;1;RpcSs: Started
[1454389200] CURRENT SERVICE STATE: ADDC2;Service: Remote Management;OK;HARD;1;WinRM: Started
[1454389200] CURRENT SERVICE STATE: ADDC2;Service: User Profile;OK;HARD;1;ProfSvc: Started
[1454389200] CURRENT SERVICE STATE: ADDC2;Service: VMWare Tools;OK;HARD;1;VMTools: Started
[1454389200] CURRENT SERVICE STATE: ADDC2;Service: WMI;OK;HARD;1;Winmgmt: Started
[1454389200] CURRENT SERVICE STATE: ADDC2;Service: Windows Time;OK;HARD;1;W32Time: Started
